GRID,VERSION,ZONE,SHORTNAME,TILE,EXTENT,EASTINGLL,NORTHINGLL,COVERSLAND,wui_name
Equi7Grid,V14,Europe,E7G_EU,E039N020T1,100000,3900000,2000000,1,X0039_Y0078
Equi7Grid,V14,Europe,E7G_EU,E039N019T1,100000,3900000,1900000,1,X0039_Y0079
Equi7Grid,V14,Europe,E7G_EU,E039N018T1,100000,3900000,1800000,1,X0039_Y0080
Equi7Grid,V14,Europe,E7G_EU,E039N017T1,100000,3900000,1700000,1,X0039_Y0081
Equi7Grid,V14,Europe,E7G_EU,E039N016T1,100000,3900000,1600000,1,X0039_Y0082
Equi7Grid,V14,Europe,E7G_EU,E039N015T1,100000,3900000,1500000,1,X0039_Y0083
Equi7Grid,V14,Europe,E7G_EU,E039N014T1,100000,3900000,1400000,1,X0039_Y0084
Equi7Grid,V14,Europe,E7G_EU,E039N013T1,100000,3900000,1300000,1,X0039_Y0085
Equi7Grid,V14,Europe,E7G_EU,E039N012T1,100000,3900000,1200000,1,X0039_Y0086
Equi7Grid,V14,Europe,E7G_EU,E039N011T1,100000,3900000,1100000,1,X0039_Y0087
Equi7Grid,V14,Europe,E7G_EU,E039N010T1,100000,3900000,1000000,1,X0039_Y0088
Equi7Grid,V14,Europe,E7G_EU,E039N009T1,100000,3900000,900000,1,X0039_Y0089
Equi7Grid,V14,Europe,E7G_EU,E039N008T1,100000,3900000,800000,1,X0039_Y0090
Equi7Grid,V14,Europe,E7G_EU,E040N042T1,100000,4000000,4200000,1,X0040_Y0056
Equi7Grid,V14,Europe,E7G_EU,E040N041T1,100000,4000000,4100000,1,X0040_Y0057
Equi7Grid,V14,Europe,E7G_EU,E040N040T1,100000,4000000,4000000,1,X0040_Y0058
Equi7Grid,V14,Europe,E7G_EU,E040N039T1,100000,4000000,3900000,1,X0040_Y0059
Equi7Grid,V14,Europe,E7G_EU,E040N031T1,100000,4000000,3100000,1,X0040_Y0067
Equi7Grid,V14,Europe,E7G_EU,E040N030T1,100000,4000000,3000000,1,X0040_Y0068
Equi7Grid,V14,Europe,E7G_EU,E040N029T1,100000,4000000,2900000,1,X0040_Y0069
Equi7Grid,V14,Europe,E7G_EU,E040N028T1,100000,4000000,2800000,1,X0040_Y0070
Equi7Grid,V14,Europe,E7G_EU,E040N027T1,100000,4000000,2700000,1,X0040_Y0071
Equi7Grid,V14,Europe,E7G_EU,E040N026T1,100000,4000000,2600000,1,X0040_Y0072
Equi7Grid,V14,Europe,E7G_EU,E040N025T1,100000,4000000,2500000,1,X0040_Y0073
Equi7Grid,V14,Europe,E7G_EU,E040N024T1,100000,4000000,2400000,1,X0040_Y0074
Equi7Grid,V14,Europe,E7G_EU,E040N023T1,100000,4000000,2300000,1,X0040_Y0075
Equi7Grid,V14,Europe,E7G_EU,E040N022T1,100000,4000000,2200000,1,X0040_Y0076
Equi7Grid,V14,Europe,E7G_EU,E040N021T1,100000,4000000,2100000,1,X0040_Y0077
Equi7Grid,V14,Europe,E7G_EU,E040N020T1,100000,4000000,2000000,1,X0040_Y0078
Equi7Grid,V14,Europe,E7G_EU,E040N019T1,100000,4000000,1900000,1,X0040_Y0079
Equi7Grid,V14,Europe,E7G_EU,E040N018T1,100000,4000000,1800000,1,X0040_Y0080
Equi7Grid,V14,Europe,E7G_EU,E040N017T1,100000,4000000,1700000,1,X0040_Y0081
Equi7Grid,V14,Europe,E7G_EU,E040N016T1,100000,4000000,1600000,1,X0040_Y0082
Equi7Grid,V14,Europe,E7G_EU,E040N015T1,100000,4000000,1500000,1,X0040_Y0083
Equi7Grid,V14,Europe,E7G_EU,E040N014T1,100000,4000000,1400000,1,X0040_Y0084
Equi7Grid,V14,Europe,E7G_EU,E040N013T1,100000,4000000,1300000,1,X0040_Y0085
Equi7Grid,V14,Europe,E7G_EU,E040N012T1,100000,4000000,1200000,1,X0040_Y0086
Equi7Grid,V14,Europe,E7G_EU,E040N011T1,100000,4000000,1100000,1,X0040_Y0087
Equi7Grid,V14,Europe,E7G_EU,E040N010T1,100000,4000000,1000000,1,X0040_Y0088
Equi7Grid,V14,Europe,E7G_EU,E040N009T1,100000,4000000,900000,1,X0040_Y0089
Equi7Grid,V14,Europe,E7G_EU,E040N008T1,100000,4000000,800000,1,X0040_Y0090
Equi7Grid,V14,Europe,E7G_EU,E041N041T1,100000,4100000,4100000,1,X0041_Y0057
Equi7Grid,V14,Europe,E7G_EU,E041N040T1,100000,4100000,4000000,1,X0041_Y0058
Equi7Grid,V14,Europe,E7G_EU,E041N039T1,100000,4100000,3900000,1,X0041_Y0059
