GRID,VERSION,ZONE,SHORTNAME,TILE,EXTENT,EASTINGLL,NORTHINGLL,COVERSLAND,wui_name
Equi7Grid,V14,Northamerica,E7G_NA,E055N077T1,100000,5500000,7700000,1,X0055_Y0021
Equi7Grid,V14,Northamerica,E7G_NA,E055N076T1,100000,5500000,7600000,1,X0055_Y0022
Equi7Grid,V14,Northamerica,E7G_NA,E055N075T1,100000,5500000,7500000,1,X0055_Y0023
Equi7Grid,V14,Northamerica,E7G_NA,E055N074T1,100000,5500000,7400000,1,X0055_Y0024
Equi7Grid,V14,Northamerica,E7G_NA,E055N073T1,100000,5500000,7300000,1,X0055_Y0025
Equi7Grid,V14,Northamerica,E7G_NA,E055N072T1,100000,5500000,7200000,1,X0055_Y0026
Equi7Grid,V14,Northamerica,E7G_NA,E055N071T1,100000,5500000,7100000,1,X0055_Y0027
Equi7Grid,V14,Northamerica,E7G_NA,E055N070T1,100000,5500000,7000000,1,X0055_Y0028
Equi7Grid,V14,Northamerica,E7G_NA,E055N069T1,100000,5500000,6900000,1,X0055_Y0029
Equi7Grid,V14,Northamerica,E7G_NA,E055N068T1,100000,5500000,6800000,1,X0055_Y0030
Equi7Grid,V14,Northamerica,E7G_NA,E055N067T1,100000,5500000,6700000,1,X0055_Y0031
Equi7Grid,V14,Northamerica,E7G_NA,E056N079T1,100000,5600000,7900000,1,X0056_Y0019
Equi7Grid,V14,Northamerica,E7G_NA,E056N078T1,100000,5600000,7800000,1,X0056_Y0020
Equi7Grid,V14,Northamerica,E7G_NA,E056N077T1,100000,5600000,7700000,1,X0056_Y0021
Equi7Grid,V14,Northamerica,E7G_NA,E056N076T1,100000,5600000,7600000,1,X0056_Y0022
Equi7Grid,V14,Northamerica,E7G_NA,E056N075T1,100000,5600000,7500000,1,X0056_Y0023
Equi7Grid,V14,Northamerica,E7G_NA,E056N074T1,100000,5600000,7400000,1,X0056_Y0024
Equi7Grid,V14,Northamerica,E7G_NA,E056N073T1,100000,5600000,7300000,1,X0056_Y0025
Equi7Grid,V14,Northamerica,E7G_NA,E056N072T1,100000,5600000,7200000,1,X0056_Y0026
Equi7Grid,V14,Northamerica,E7G_NA,E056N071T1,100000,5600000,7100000,1,X0056_Y0027
Equi7Grid,V14,Northamerica,E7G_NA,E056N070T1,100000,5600000,7000000,1,X0056_Y0028
Equi7Grid,V14,Northamerica,E7G_NA,E056N069T1,100000,5600000,6900000,1,X0056_Y0029
Equi7Grid,V14,Northamerica,E7G_NA,E056N068T1,100000,5600000,6800000,1,X0056_Y0030
Equi7Grid,V14,Northamerica,E7G_NA,E056N067T1,100000,5600000,6700000,1,X0056_Y0031
Equi7Grid,V14,Northamerica,E7G_NA,E057N079T1,100000,5700000,7900000,1,X0057_Y0019
Equi7Grid,V14,Northamerica,E7G_NA,E057N078T1,100000,5700000,7800000,1,X0057_Y0020
Equi7Grid,V14,Northamerica,E7G_NA,E057N077T1,100000,5700000,7700000,1,X0057_Y0021
Equi7Grid,V14,Northamerica,E7G_NA,E057N076T1,100000,5700000,7600000,1,X0057_Y0022
Equi7Grid,V14,Northamerica,E7G_NA,E057N075T1,100000,5700000,7500000,1,X0057_Y0023
Equi7Grid,V14,Northamerica,E7G_NA,E057N074T1,100000,5700000,7400000,1,X0057_Y0024
Equi7Grid,V14,Northamerica,E7G_NA,E057N073T1,100000,5700000,7300000,1,X0057_Y0025
